method,round,labels,pool_size,pct,avg_acc_top1,avg_acc_topk,acc_tuple_top1,acc_tuple_topk,top_k
active_random,104,644,2055,31.338199513381994,0.7185473411154345,0.830739299610895,"[0.7217898832684825, 0.7217898832684825, 0.7120622568093385]","[0.8326848249027238, 0.8365758754863813, 0.8229571984435797]",3
active_random,105,649,2055,31.581508515815084,0.7237354085603113,0.8365758754863813,"[0.7198443579766537, 0.7334630350194552, 0.7178988326848249]","[0.8365758754863813, 0.8443579766536965, 0.8287937743190662]",3
active_random,106,654,2055,31.824817518248175,0.7263294422827498,0.8313878080415046,"[0.7237354085603113, 0.7159533073929961, 0.7392996108949417]","[0.8287937743190662, 0.8346303501945526, 0.830739299610895]",3
active_random,107,659,2055,32.06812652068127,0.7295719844357977,0.8378728923476005,"[0.7276264591439688, 0.7412451361867705, 0.7198443579766537]","[0.8404669260700389, 0.8463035019455253, 0.8268482490272373]",3
active_random,108,664,2055,32.311435523114355,0.7347600518806745,0.833981841763943,"[0.7334630350194552, 0.7373540856031129, 0.7334630350194552]","[0.8424124513618677, 0.8424124513618677, 0.8171206225680934]",3
active_random,109,669,2055,32.55474452554745,0.7263294422827496,0.8365758754863813,"[0.7237354085603113, 0.7315175097276264, 0.7237354085603113]","[0.8385214007782101, 0.8443579766536965, 0.8268482490272373]",3
active_random,110,674,2055,32.798053527980535,0.7302204928664073,0.8313878080415046,"[0.72568093385214, 0.7431906614785992, 0.7217898832684825]","[0.8249027237354085, 0.8365758754863813, 0.8326848249027238]",3
active_random,111,679,2055,33.04136253041362,0.7334630350194553,0.830739299610895,"[0.7373540856031129, 0.7315175097276264, 0.7315175097276264]","[0.8287937743190662, 0.8385214007782101, 0.8249027237354085]",3
active_random,112,684,2055,33.284671532846716,0.7405966277561609,0.8359273670557718,"[0.7373540856031129, 0.7490272373540856, 0.7354085603112841]","[0.8365758754863813, 0.8424124513618677, 0.8287937743190662]",3
active_random,113,689,2055,33.5279805352798,0.7373540856031129,0.8378728923476005,"[0.7334630350194552, 0.7431906614785992, 0.7354085603112841]","[0.8346303501945526, 0.8404669260700389, 0.8385214007782101]",3
active_random,114,694,2055,33.771289537712896,0.7341115434500649,0.8359273670557718,"[0.7315175097276264, 0.7354085603112841, 0.7354085603112841]","[0.8326848249027238, 0.8404669260700389, 0.8346303501945526]",3
active_random,115,699,2055,34.01459854014598,0.7347600518806745,0.8365758754863813,"[0.7276264591439688, 0.7392996108949417, 0.7373540856031129]","[0.8346303501945526, 0.8404669260700389, 0.8346303501945526]",3
active_random,116,704,2055,34.257907542579076,0.7412451361867705,0.8391699092088197,"[0.7334630350194552, 0.754863813229572, 0.7354085603112841]","[0.8424124513618677, 0.8424124513618677, 0.8326848249027238]",3
active_random,117,709,2055,34.50121654501216,0.74189364461738,0.8391699092088197,"[0.7470817120622568, 0.7373540856031129, 0.7412451361867705]","[0.8385214007782101, 0.8404669260700389, 0.8385214007782101]",3
active_random,118,714,2055,34.74452554744526,0.7367055771725033,0.8391699092088197,"[0.7412451361867705, 0.7392996108949417, 0.7295719844357976]","[0.8424124513618677, 0.8404669260700389, 0.8346303501945526]",3
active_random,119,719,2055,34.98783454987834,0.7315175097276265,0.8385214007782101,"[0.7354085603112841, 0.7354085603112841, 0.7237354085603113]","[0.8365758754863813, 0.8424124513618677, 0.8365758754863813]",3
active_random,120,724,2055,35.23114355231144,0.74189364461738,0.8365758754863813,"[0.7392996108949417, 0.745136186770428, 0.7412451361867705]","[0.8365758754863813, 0.8404669260700389, 0.8326848249027238]",3
active_random,121,729,2055,35.47445255474452,0.751621271076524,0.8385214007782101,"[0.7509727626459144, 0.7529182879377432, 0.7509727626459144]","[0.8385214007782101, 0.8463035019455253, 0.830739299610895]",3
active_random,122,734,2055,35.71776155717762,0.7542153047989624,0.8372243839169909,"[0.7509727626459144, 0.754863813229572, 0.7568093385214008]","[0.8365758754863813, 0.8443579766536965, 0.830739299610895]",3
active_random,123,739,2055,35.961070559610704,0.7470817120622568,0.8391699092088197,"[0.7509727626459144, 0.7373540856031129, 0.7529182879377432]","[0.8424124513618677, 0.8404669260700389, 0.8346303501945526]",3
active_random,124,744,2055,36.2043795620438,0.7496757457846952,0.8352788586251622,"[0.7490272373540856, 0.7490272373540856, 0.7509727626459144]","[0.8404669260700389, 0.830739299610895, 0.8346303501945526]",3
active_random,125,749,2055,36.447688564476884,0.7464332036316472,0.8372243839169909,"[0.745136186770428, 0.745136186770428, 0.7490272373540856]","[0.8346303501945526, 0.8404669260700389, 0.8365758754863813]",3
active_random,126,754,2055,36.69099756690998,0.7522697795071336,0.8411154345006485,"[0.7568093385214008, 0.7568093385214008, 0.7431906614785992]","[0.8365758754863813, 0.8482490272373541, 0.8385214007782101]",3
active_random,127,759,2055,36.934306569343065,0.7496757457846952,0.8385214007782101,"[0.7509727626459144, 0.7568093385214008, 0.7412451361867705]","[0.8385214007782101, 0.8404669260700389, 0.8365758754863813]",3
active_random,128,764,2055,37.17761557177616,0.7535667963683528,0.8385214007782101,"[0.7490272373540856, 0.7587548638132295, 0.7529182879377432]","[0.830739299610895, 0.8424124513618677, 0.8424124513618677]",3
active_random,129,769,2055,37.420924574209245,0.7529182879377432,0.8378728923476005,"[0.745136186770428, 0.7626459143968871, 0.7509727626459144]","[0.8385214007782101, 0.8385214007782101, 0.8365758754863813]",3
active_random,130,774,2055,37.66423357664234,0.7555123216601816,0.8391699092088197,"[0.7490272373540856, 0.7587548638132295, 0.7587548638132295]","[0.8404669260700389, 0.8404669260700389, 0.8365758754863813]",3
active_random,131,779,2055,37.907542579075425,0.7542153047989624,0.8391699092088197,"[0.7509727626459144, 0.7529182879377432, 0.7587548638132295]","[0.8463035019455253, 0.830739299610895, 0.8404669260700389]",3
active_random,132,784,2055,38.15085158150852,0.7574578469520103,0.8430609597924773,"[0.754863813229572, 0.7607003891050583, 0.7568093385214008]","[0.8404669260700389, 0.8521400778210116, 0.8365758754863813]",3
active_random,133,789,2055,38.394160583941606,0.7613488975356679,0.8411154345006485,"[0.7665369649805448, 0.7665369649805448, 0.7509727626459144]","[0.8482490272373541, 0.8404669260700389, 0.8346303501945526]",3
active_random,134,794,2055,38.6374695863747,0.7542153047989624,0.8404669260700389,"[0.754863813229572, 0.754863813229572, 0.7529182879377432]","[0.8424124513618677, 0.8424124513618677, 0.8365758754863813]",3
active_random,135,799,2055,38.880778588807786,0.7626459143968871,0.8411154345006485,"[0.754863813229572, 0.7665369649805448, 0.7665369649805448]","[0.8385214007782101, 0.8482490272373541, 0.8365758754863813]",3
active_random,136,804,2055,39.12408759124087,0.7639429312581063,0.8411154345006485,"[0.7704280155642024, 0.7645914396887159, 0.7568093385214008]","[0.8365758754863813, 0.8443579766536965, 0.8424124513618677]",3
active_random,137,809,2055,39.367396593673966,0.7639429312581063,0.8378728923476005,"[0.7684824902723736, 0.7626459143968871, 0.7607003891050583]","[0.8404669260700389, 0.8443579766536965, 0.8287937743190662]",3
active_random,138,814,2055,39.61070559610705,0.7619974059662775,0.8463035019455253,"[0.7587548638132295, 0.7626459143968871, 0.7645914396887159]","[0.8463035019455253, 0.8521400778210116, 0.8404669260700389]",3
active_random,139,819,2055,39.85401459854015,0.7652399481193255,0.8424124513618677,"[0.7665369649805448, 0.7645914396887159, 0.7645914396887159]","[0.8463035019455253, 0.8424124513618677, 0.8385214007782101]",3
active_random,140,824,2055,40.09732360097323,0.7600518806744487,0.8398184176394293,"[0.7645914396887159, 0.7587548638132295, 0.7568093385214008]","[0.8385214007782101, 0.8424124513618677, 0.8385214007782101]",3
active_random,141,829,2055,40.34063260340633,0.7587548638132295,0.8430609597924773,"[0.7645914396887159, 0.754863813229572, 0.7568093385214008]","[0.8443579766536965, 0.8463035019455253, 0.8385214007782101]",3
active_random,142,834,2055,40.583941605839414,0.7652399481193255,0.8424124513618677,"[0.7607003891050583, 0.7645914396887159, 0.7704280155642024]","[0.8424124513618677, 0.8521400778210116, 0.8326848249027238]",3
active_random,143,839,2055,40.82725060827251,0.7632944228274967,0.8398184176394293,"[0.7645914396887159, 0.7607003891050583, 0.7645914396887159]","[0.8404669260700389, 0.8463035019455253, 0.8326848249027238]",3
active_random,144,844,2055,41.070559610705594,0.7632944228274967,0.8463035019455253,"[0.7607003891050583, 0.7704280155642024, 0.7587548638132295]","[0.8443579766536965, 0.8521400778210116, 0.8424124513618677]",3
active_random,145,849,2055,41.31386861313869,0.7652399481193255,0.8501945525291829,"[0.7645914396887159, 0.7626459143968871, 0.7684824902723736]","[0.8521400778210116, 0.8560311284046692, 0.8424124513618677]",3
active_random,146,854,2055,41.557177615571774,0.7632944228274967,0.8450064850843061,"[0.754863813229572, 0.7704280155642024, 0.7645914396887159]","[0.8463035019455253, 0.8443579766536965, 0.8443579766536965]",3
active_random,147,859,2055,41.80048661800487,0.7697795071335928,0.8443579766536965,"[0.7704280155642024, 0.7684824902723736, 0.7704280155642024]","[0.8443579766536965, 0.8463035019455253, 0.8424124513618677]",3
active_random,148,864,2055,42.043795620437955,0.7658884565499351,0.8437094682230869,"[0.7587548638132295, 0.7762645914396887, 0.7626459143968871]","[0.8404669260700389, 0.8443579766536965, 0.8463035019455253]",3
active_random,149,869,2055,42.28710462287105,0.7697795071335928,0.8501945525291829,"[0.7684824902723736, 0.7684824902723736, 0.7723735408560312]","[0.8521400778210116, 0.8560311284046692, 0.8424124513618677]",3
active_random,150,874,2055,42.530413625304135,0.7652399481193255,0.8437094682230869,"[0.7665369649805448, 0.7704280155642024, 0.7587548638132295]","[0.8463035019455253, 0.8443579766536965, 0.8404669260700389]",3
active_ordered,1,128,2055,6.228710462287105,0.30350194552529186,0.41893644617380027,"[0.29571984435797666, 0.30739299610894943, 0.30739299610894943]","[0.42023346303501946, 0.41050583657587547, 0.4260700389105058]",3
active_ordered,2,133,2055,6.472019464720194,0.3125810635538262,0.43255512321660183,"[0.3035019455252918, 0.311284046692607, 0.3229571984435798]","[0.4280155642023346, 0.43190661478599224, 0.4377431906614786]",3
active_ordered,3,138,2055,6.7153284671532845,0.34500648508430604,0.45460440985732814,"[0.3346303501945525, 0.3540856031128405, 0.3463035019455253]","[0.45525291828793774, 0.45525291828793774, 0.45330739299610895]",3
active_ordered,4,143,2055,6.958637469586375,0.36121919584954604,0.4734111543450065,"[0.36186770428015563, 0.36186770428015563, 0.35992217898832685]","[0.4708171206225681, 0.4727626459143969, 0.4766536964980545]",3
active_ordered,5,148,2055,7.201946472019465,0.38002594033722437,0.4876783398184176,"[0.37937743190661477, 0.38132295719844356, 0.37937743190661477]","[0.490272373540856, 0.48443579766536965, 0.4883268482490272]",3
active_ordered,6,153,2055,7.445255474452555,0.38456549935149154,0.5369649805447471,"[0.3832684824902724, 0.3949416342412451, 0.3754863813229572]","[0.5389105058365758, 0.5291828793774319, 0.5428015564202334]",3
active_ordered,7,158,2055,7.688564476885645,0.38326848249027234,0.5447470817120622,"[0.3715953307392996, 0.3754863813229572, 0.4027237354085603]","[0.546692607003891, 0.5428015564202334, 0.5447470817120622]",3
active_ordered,8,163,2055,7.931873479318734,0.3955901426718547,0.5518806744487679,"[0.3949416342412451, 0.3968871595330739, 0.3949416342412451]","[0.5525291828793775, 0.5525291828793775, 0.5505836575875487]",3
active_ordered,9,168,2055,8.175182481751825,0.40856031128404674,0.5570687418936446,"[0.4085603112840467, 0.41245136186770426, 0.4046692607003891]","[0.5583657587548638, 0.5544747081712063, 0.5583657587548638]",3
active_ordered,10,173,2055,8.418491484184916,0.4176394293125811,0.5700389105058367,"[0.4143968871595331, 0.4182879377431907, 0.42023346303501946]","[0.5680933852140078, 0.5622568093385214, 0.5797665369649806]",3
active_ordered,11,178,2055,8.661800486618004,0.42023346303501946,0.5797665369649806,"[0.4182879377431907, 0.42217898832684825, 0.42023346303501946]","[0.5719844357976653, 0.5758754863813229, 0.5914396887159533]",3
active_ordered,12,183,2055,8.905109489051094,0.42153047989623865,0.5862516212710766,"[0.4260700389105058, 0.4182879377431907, 0.42023346303501946]","[0.5836575875486382, 0.5797665369649806, 0.5953307392996109]",3
active_ordered,13,188,2055,9.148418491484184,0.42282749675745784,0.5875486381322957,"[0.4280155642023346, 0.42023346303501946, 0.42023346303501946]","[0.5933852140077821, 0.5836575875486382, 0.585603112840467]",3
active_ordered,14,193,2055,9.391727493917275,0.44617380025940334,0.6186770428015564,"[0.45525291828793774, 0.4357976653696498, 0.4474708171206226]","[0.6147859922178989, 0.6186770428015564, 0.622568093385214]",3
active_ordered,15,198,2055,9.635036496350365,0.45395590142671854,0.6271076523994812,"[0.4591439688715953, 0.4474708171206226, 0.45525291828793774]","[0.6245136186770428, 0.6342412451361867, 0.622568093385214]",3
active_ordered,16,203,2055,9.878345498783455,0.4487678339818418,0.6284046692607004,"[0.45136186770428016, 0.4455252918287938, 0.4494163424124514]","[0.6264591439688716, 0.622568093385214, 0.6361867704280155]",3
active_ordered,17,208,2055,10.121654501216545,0.45590142671854733,0.6394293125810635,"[0.46108949416342415, 0.45525291828793774, 0.45136186770428016]","[0.632295719844358, 0.6439688715953308, 0.642023346303502]",3
active_ordered,18,213,2055,10.364963503649635,0.4591439688715953,0.6309987029831388,"[0.45525291828793774, 0.4688715953307393, 0.45330739299610895]","[0.6284046692607004, 0.6303501945525292, 0.6342412451361867]",3
active_ordered,19,218,2055,10.608272506082725,0.4636835278858625,0.6374837872892347,"[0.4591439688715953, 0.4688715953307393, 0.46303501945525294]","[0.6342412451361867, 0.6381322957198443, 0.6400778210116731]",3
active_ordered,20,223,2055,10.851581508515816,0.4630350194552529,0.6433203631647211,"[0.4669260700389105, 0.4494163424124514, 0.4727626459143969]","[0.6400778210116731, 0.6439688715953308, 0.6459143968871596]",3
active_ordered,21,228,2055,11.094890510948906,0.4610894941634241,0.6426718547341115,"[0.46108949416342415, 0.4571984435797665, 0.4649805447470817]","[0.6361867704280155, 0.6478599221789884, 0.6439688715953308]",3
active_ordered,22,233,2055,11.338199513381996,0.4773022049286641,0.6556420233463035,"[0.48249027237354086, 0.4727626459143969, 0.4766536964980545]","[0.6614785992217899, 0.6517509727626459, 0.6536964980544747]",3
active_ordered,23,238,2055,11.581508515815084,0.4740596627756161,0.6712062256809338,"[0.47470817120622566, 0.4669260700389105, 0.4805447470817121]","[0.6750972762645915, 0.6634241245136187, 0.6750972762645915]",3
active_ordered,24,243,2055,11.824817518248175,0.4889753566796369,0.666018158236057,"[0.490272373540856, 0.48443579766536965, 0.49221789883268485]","[0.669260700389105, 0.6595330739299611, 0.669260700389105]",3
active_ordered,25,248,2055,12.068126520681265,0.4974059662775616,0.6647211413748378,"[0.5019455252918288, 0.490272373540856, 0.5]","[0.6634241245136187, 0.6614785992217899, 0.669260700389105]",3
active_ordered,26,253,2055,12.311435523114355,0.49481193255512324,0.6666666666666666,"[0.5, 0.49221789883268485, 0.49221789883268485]","[0.6478599221789884, 0.6712062256809338, 0.6809338521400778]",3
active_ordered,27,258,2055,12.554744525547445,0.49546044098573283,0.6653696498054474,"[0.5, 0.5, 0.48638132295719844]","[0.6575875486381323, 0.6595330739299611, 0.6789883268482491]",3
active_ordered,28,263,2055,12.798053527980535,0.5,0.6802853437094681,"[0.5019455252918288, 0.5, 0.4980544747081712]","[0.6750972762645915, 0.6828793774319066, 0.6828793774319066]",3
active_ordered,29,268,2055,13.041362530413625,0.5155642023346303,0.6809338521400777,"[0.5175097276264592, 0.5077821011673151, 0.5214007782101168]","[0.6750972762645915, 0.6828793774319066, 0.6848249027237354]",3
active_ordered,30,273,2055,13.284671532846716,0.5175097276264591,0.6854734111543449,"[0.5136186770428015, 0.5136186770428015, 0.5252918287937743]","[0.6828793774319066, 0.688715953307393, 0.6848249027237354]",3
active_ordered,31,278,2055,13.527980535279806,0.5220492866407263,0.6945525291828792,"[0.5214007782101168, 0.5155642023346303, 0.5291828793774319]","[0.6926070038910506, 0.6906614785992218, 0.7003891050583657]",3
active_ordered,32,283,2055,13.771289537712896,0.5265888456549935,0.6835278858625161,"[0.5214007782101168, 0.5175097276264592, 0.5408560311284046]","[0.669260700389105, 0.6926070038910506, 0.688715953307393]",3
active_ordered,33,288,2055,14.014598540145986,0.5291828793774319,0.6919584954604409,"[0.5272373540856031, 0.5252918287937743, 0.5350194552529183]","[0.6848249027237354, 0.6964980544747081, 0.6945525291828794]",3
active_ordered,34,293,2055,14.257907542579076,0.5343709468223087,0.6952010376134888,"[0.5233463035019456, 0.5428015564202334, 0.5369649805447471]","[0.6926070038910506, 0.7023346303501945, 0.6906614785992218]",3
active_ordered,35,298,2055,14.501216545012165,0.5311284046692607,0.7010376134889752,"[0.5233463035019456, 0.5311284046692607, 0.5389105058365758]","[0.7023346303501945, 0.7101167315175098, 0.6906614785992218]",3
active_ordered,36,303,2055,14.744525547445255,0.5408560311284046,0.7055771725032426,"[0.546692607003891, 0.5389105058365758, 0.5369649805447471]","[0.6926070038910506, 0.7178988326848249, 0.7062256809338522]",3
active_ordered,37,308,2055,14.987834549878345,0.5460440985732814,0.711413748378729,"[0.546692607003891, 0.5583657587548638, 0.5330739299610895]","[0.7042801556420234, 0.7198443579766537, 0.7101167315175098]",3
active_ordered,38,313,2055,15.231143552311435,0.5473411154345007,0.7140077821011673,"[0.5486381322957199, 0.5408560311284046, 0.5525291828793775]","[0.7217898832684825, 0.7101167315175098, 0.7101167315175098]",3
active_ordered,39,318,2055,15.474452554744525,0.5531776913099871,0.7153047989623865,"[0.5525291828793775, 0.5486381322957199, 0.5583657587548638]","[0.708171206225681, 0.7276264591439688, 0.7101167315175098]",3
active_ordered,40,323,2055,15.717761557177615,0.5518806744487678,0.711413748378729,"[0.5603112840466926, 0.5486381322957199, 0.546692607003891]","[0.6964980544747081, 0.7178988326848249, 0.7198443579766537]",3
active_ordered,41,328,2055,15.961070559610706,0.5486381322957198,0.7153047989623865,"[0.5408560311284046, 0.546692607003891, 0.5583657587548638]","[0.7178988326848249, 0.7198443579766537, 0.708171206225681]",3
active_ordered,42,333,2055,16.204379562043794,0.5505836575875487,0.7120622568093385,"[0.5505836575875487, 0.5525291828793775, 0.5486381322957199]","[0.7062256809338522, 0.7237354085603113, 0.7062256809338522]",3
active_ordered,43,338,2055,16.447688564476884,0.5551232166018158,0.7153047989623865,"[0.5583657587548638, 0.5583657587548638, 0.5486381322957199]","[0.7178988326848249, 0.7178988326848249, 0.7101167315175098]",3
active_ordered,44,343,2055,16.690997566909974,0.5726329442282749,0.7178988326848249,"[0.5778210116731517, 0.5700389105058365, 0.5700389105058365]","[0.7140077821011673, 0.7295719844357976, 0.7101167315175098]",3
active_ordered,45,348,2055,16.934306569343065,0.5726329442282749,0.7211413748378729,"[0.5836575875486382, 0.5719844357976653, 0.5622568093385214]","[0.7120622568093385, 0.72568093385214, 0.72568093385214]",3
active_ordered,46,353,2055,17.177615571776155,0.5771725032425422,0.7250324254215306,"[0.5719844357976653, 0.5739299610894941, 0.585603112840467]","[0.7140077821011673, 0.7373540856031129, 0.7237354085603113]",3
active_ordered,47,358,2055,17.420924574209245,0.5875486381322957,0.7399481193255513,"[0.6011673151750972, 0.5778210116731517, 0.5836575875486382]","[0.7490272373540856, 0.7373540856031129, 0.7334630350194552]",3
active_ordered,48,363,2055,17.664233576642335,0.5875486381322957,0.7334630350194553,"[0.5875486381322957, 0.5894941634241245, 0.585603112840467]","[0.7373540856031129, 0.7412451361867705, 0.7217898832684825]",3
active_ordered,49,368,2055,17.907542579075425,0.5706874189364461,0.7347600518806745,"[0.5797665369649806, 0.566147859922179, 0.566147859922179]","[0.7334630350194552, 0.7373540856031129, 0.7334630350194552]",3
active_ordered,50,373,2055,18.150851581508515,0.5836575875486382,0.7341115434500649,"[0.5875486381322957, 0.5875486381322957, 0.5758754863813229]","[0.7334630350194552, 0.7373540856031129, 0.7315175097276264]",3
active_ordered,51,378,2055,18.394160583941606,0.5849546044098574,0.7444876783398184,"[0.5933852140077821, 0.5836575875486382, 0.5778210116731517]","[0.7373540856031129, 0.7509727626459144, 0.745136186770428]",3
active_ordered,52,383,2055,18.637469586374696,0.5901426718547341,0.7425421530479897,"[0.603112840466926, 0.585603112840467, 0.5817120622568094]","[0.7392996108949417, 0.745136186770428, 0.7431906614785992]",3
active_ordered,53,388,2055,18.880778588807786,0.5875486381322957,0.7470817120622568,"[0.5894941634241245, 0.5933852140077821, 0.5797665369649806]","[0.7470817120622568, 0.7509727626459144, 0.7431906614785992]",3
active_ordered,54,393,2055,19.124087591240876,0.5933852140077821,0.748378728923476,"[0.5992217898832685, 0.603112840466926, 0.5778210116731517]","[0.7529182879377432, 0.7490272373540856, 0.7431906614785992]",3
active_ordered,55,398,2055,19.367396593673966,0.5979247730220493,0.7522697795071336,"[0.6011673151750972, 0.5914396887159533, 0.6011673151750972]","[0.7529182879377432, 0.7490272373540856, 0.754863813229572]",3
active_ordered,56,403,2055,19.610705596107056,0.5966277561608301,0.7568093385214008,"[0.6050583657587548, 0.5914396887159533, 0.5933852140077821]","[0.754863813229572, 0.7568093385214008, 0.7587548638132295]",3
active_ordered,57,408,2055,19.854014598540147,0.5979247730220493,0.751621271076524,"[0.6011673151750972, 0.5914396887159533, 0.6011673151750972]","[0.745136186770428, 0.7587548638132295, 0.7509727626459144]",3
active_ordered,58,413,2055,20.097323600973237,0.6011673151750972,0.7626459143968871,"[0.6011673151750972, 0.6011673151750972, 0.6011673151750972]","[0.7645914396887159, 0.7684824902723736, 0.754863813229572]",3
active_ordered,59,418,2055,20.340632603406327,0.603112840466926,0.7626459143968871,"[0.603112840466926, 0.603112840466926, 0.603112840466926]","[0.7607003891050583, 0.7704280155642024, 0.7568093385214008]",3
active_ordered,60,423,2055,20.583941605839417,0.6070038910505837,0.7697795071335928,"[0.6108949416342413, 0.603112840466926, 0.6070038910505836]","[0.7665369649805448, 0.7723735408560312, 0.7704280155642024]",3
active_ordered,61,428,2055,20.827250608272507,0.6050583657587548,0.7736705577172504,"[0.5992217898832685, 0.6050583657587548, 0.6108949416342413]","[0.7762645914396887, 0.7723735408560312, 0.7723735408560312]",3
active_ordered,62,433,2055,21.070559610705597,0.6121919584954605,0.7749675745784695,"[0.6128404669260701, 0.6128404669260701, 0.6108949416342413]","[0.7665369649805448, 0.7859922178988327, 0.7723735408560312]",3
active_ordered,63,438,2055,21.313868613138688,0.6037613488975356,0.77431906614786,"[0.6070038910505836, 0.6070038910505836, 0.5972762645914397]","[0.77431906614786, 0.7723735408560312, 0.7762645914396887]",3
active_ordered,64,443,2055,21.557177615571778,0.6167315175097277,0.7782101167315175,"[0.6264591439688716, 0.6089494163424124, 0.6147859922178989]","[0.7782101167315175, 0.7723735408560312, 0.7840466926070039]",3
active_ordered,65,448,2055,21.800486618004864,0.6147859922178989,0.7782101167315175,"[0.6206225680933852, 0.6128404669260701, 0.6108949416342413]","[0.77431906614786, 0.7801556420233463, 0.7801556420233463]",3
active_ordered,66,453,2055,22.043795620437955,0.6167315175097277,0.7762645914396887,"[0.6147859922178989, 0.6186770428015564, 0.6167315175097277]","[0.7723735408560312, 0.7782101167315175, 0.7782101167315175]",3
active_ordered,67,458,2055,22.287104622871045,0.6102464332036317,0.7730220492866406,"[0.6206225680933852, 0.6070038910505836, 0.603112840466926]","[0.7587548638132295, 0.7762645914396887, 0.7840466926070039]",3
active_ordered,68,463,2055,22.530413625304135,0.6141374837872893,0.7840466926070039,"[0.6147859922178989, 0.6147859922178989, 0.6128404669260701]","[0.77431906614786, 0.791828793774319, 0.7859922178988327]",3
active_ordered,69,468,2055,22.773722627737225,0.6264591439688716,0.7827496757457847,"[0.622568093385214, 0.632295719844358, 0.6245136186770428]","[0.7801556420233463, 0.7879377431906615, 0.7801556420233463]",3
active_ordered,70,473,2055,23.017031630170315,0.6342412451361867,0.7846952010376135,"[0.6361867704280155, 0.6361867704280155, 0.6303501945525292]","[0.7957198443579766, 0.7821011673151751, 0.7762645914396887]",3
active_ordered,71,478,2055,23.260340632603405,0.6277561608300908,0.7846952010376135,"[0.6342412451361867, 0.6381322957198443, 0.6108949416342413]","[0.7821011673151751, 0.7957198443579766, 0.7762645914396887]",3
active_ordered,72,483,2055,23.503649635036496,0.6309987029831388,0.7808041504539559,"[0.6361867704280155, 0.632295719844358, 0.6245136186770428]","[0.7801556420233463, 0.7840466926070039, 0.7782101167315175]",3
active_ordered,73,488,2055,23.746958637469586,0.6329442282749675,0.7879377431906615,"[0.6342412451361867, 0.6303501945525292, 0.6342412451361867]","[0.7879377431906615, 0.7879377431906615, 0.7879377431906615]",3
active_ordered,74,493,2055,23.990267639902676,0.6361867704280155,0.7859922178988327,"[0.632295719844358, 0.6400778210116731, 0.6361867704280155]","[0.7821011673151751, 0.7898832684824902, 0.7859922178988327]",3
active_ordered,75,498,2055,24.233576642335766,0.642023346303502,0.7905317769130998,"[0.6478599221789884, 0.6439688715953308, 0.6342412451361867]","[0.7840466926070039, 0.791828793774319, 0.7957198443579766]",3
active_ordered,76,503,2055,24.476885644768856,0.6381322957198443,0.7846952010376135,"[0.632295719844358, 0.6439688715953308, 0.6381322957198443]","[0.7821011673151751, 0.7801556420233463, 0.791828793774319]",3
active_ordered,77,508,2055,24.720194647201946,0.6446173800259404,0.7872892347600519,"[0.6498054474708171, 0.6478599221789884, 0.6361867704280155]","[0.7879377431906615, 0.7859922178988327, 0.7879377431906615]",3
active_ordered,78,513,2055,24.963503649635037,0.606355382619974,0.7814526588845655,"[0.6147859922178989, 0.632295719844358, 0.5719844357976653]","[0.77431906614786, 0.7859922178988327, 0.7840466926070039]",3
active_ordered,79,518,2055,25.206812652068127,0.5778210116731518,0.7632944228274967,"[0.5817120622568094, 0.5408560311284046, 0.6108949416342413]","[0.754863813229572, 0.745136186770428, 0.7898832684824902]",3
active_ordered,80,523,2055,25.450121654501217,0.6024643320363166,0.77431906614786,"[0.6361867704280155, 0.5817120622568094, 0.5894941634241245]","[0.7782101167315175, 0.7704280155642024, 0.77431906614786]",3
active_ordered,81,528,2055,25.693430656934307,0.6089494163424124,0.7866407263294423,"[0.5933852140077821, 0.6050583657587548, 0.6284046692607004]","[0.7859922178988327, 0.7937743190661478, 0.7801556420233463]",3
active_ordered,82,533,2055,25.936739659367397,0.6303501945525292,0.7859922178988327,"[0.6284046692607004, 0.6439688715953308, 0.6186770428015564]","[0.7898832684824902, 0.7782101167315175, 0.7898832684824902]",3
active_ordered,83,538,2055,26.180048661800488,0.6147859922178989,0.7775616083009079,"[0.6147859922178989, 0.6070038910505836, 0.622568093385214]","[0.7684824902723736, 0.7723735408560312, 0.791828793774319]",3
active_ordered,84,543,2055,26.423357664233578,0.6433203631647212,0.8015564202334632,"[0.642023346303502, 0.6459143968871596, 0.642023346303502]","[0.8035019455252919, 0.8015564202334631, 0.7996108949416343]",3
active_ordered,85,548,2055,26.666666666666668,0.6232166018158236,0.8028534370946824,"[0.6361867704280155, 0.6303501945525292, 0.603112840466926]","[0.7976653696498055, 0.8035019455252919, 0.8073929961089494]",3
active_ordered,86,553,2055,26.909975669099758,0.6335927367055771,0.8060959792477304,"[0.6264591439688716, 0.6264591439688716, 0.6478599221789884]","[0.8054474708171206, 0.8035019455252919, 0.8093385214007782]",3
active_ordered,87,558,2055,27.153284671532848,0.6582360570687419,0.8022049286640728,"[0.6595330739299611, 0.6536964980544747, 0.6614785992217899]","[0.7957198443579766, 0.7976653696498055, 0.8132295719844358]",3
active_ordered,88,563,2055,27.39659367396594,0.6491569390402075,0.7989623865110248,"[0.6556420233463035, 0.6556420233463035, 0.6361867704280155]","[0.791828793774319, 0.8035019455252919, 0.8015564202334631]",3
active_ordered,89,568,2055,27.63990267639903,0.6517509727626459,0.8151750972762647,"[0.6478599221789884, 0.6459143968871596, 0.6614785992217899]","[0.811284046692607, 0.8093385214007782, 0.8249027237354085]",3
